"category","measure","model","value","k_wheat_tot","k_wheat"
"Saft.Nektar","a","MBG/CNBD-k",0.731429217138317,"1.8676305026714","2.0309593856577"
"Saft.Nektar","b","BG/NBD",2.52286747474958,"1.8676305026714","2.0309593856577"
"Saft.Nektar","b","BG/CNBD-k",2.20048333102637,"1.8676305026714","2.0309593856577"
"Saft.Nektar","b","MBG/NBD",1.04756289259255,"1.8676305026714","2.0309593856577"
"Saft.Nektar","b","MBG/CNBD-k",1.08398999683129,"1.8676305026714","2.0309593856577"
"Saft.Nektar","k","BG/NBD",1,"1.8676305026714","2.0309593856577"
"Saft.Nektar","k","BG/CNBD-k",3,"1.8676305026714","2.0309593856577"
"Saft.Nektar","k","MBG/NBD",1,"1.8676305026714","2.0309593856577"
"Saft.Nektar","k","MBG/CNBD-k",3,"1.8676305026714","2.0309593856577"
"Saft.Nektar","N","BG/NBD",1512,"1.8676305026714","2.0309593856577"
"Saft.Nektar","N","BG/CNBD-k",1512,"1.8676305026714","2.0309593856577"
"Saft.Nektar","N","MBG/NBD",1512,"1.8676305026714","2.0309593856577"
"Saft.Nektar","N","MBG/CNBD-k",1512,"1.8676305026714","2.0309593856577"
"Salad...sauces","MAE","BG/NBD",2.06008244912877,"1.72791426554192","2.17488230270029"
"Salad...sauces","MAE","BG/CNBD-k",1.90142741191087,"1.72791426554192","2.17488230270029"
"Salad...sauces","MAE","MBG/NBD",1.9696699611755,"1.72791426554192","2.17488230270029"
"Salad...sauces","MAE","MBG/CNBD-k",1.77557852968854,"1.72791426554192","2.17488230270029"
"Salad...sauces","RMSE","BG/NBD",3.31613353163436,"1.72791426554192","2.17488230270029"
"Salad...sauces","RMSE","BG/CNBD-k",3.25585333762903,"1.72791426554192","2.17488230270029"
"Salad...sauces","RMSE","MBG/NBD",3.23509723402351,"1.72791426554192","2.17488230270029"
"Salad...sauces","RMSE","MBG/CNBD-k",3.13554855020657,"1.72791426554192","2.17488230270029"
"Salad...sauces","BIAS","BG/NBD",0.346262482990148,"1.72791426554192","2.17488230270029"
"Salad...sauces","BIAS","BG/CNBD-k",0.241553481095285,"1.72791426554192","2.17488230270029"
"Salad...sauces","BIAS","MBG/NBD",0.318988220596557,"1.72791426554192","2.17488230270029"
"Salad...sauces","BIAS","MBG/CNBD-k",0.202179404127051,"1.72791426554192","2.17488230270029"
"Salad...sauces","LL","BG/NBD",-12595.2782997131,"1.72791426554192","2.17488230270029"
"Salad...sauces","LL","BG/CNBD-k",-11392.7000485074,"1.72791426554192","2.17488230270029"
"Salad...sauces","LL","MBG/NBD",-12574.8400581102,"1.72791426554192","2.17488230270029"
"Salad...sauces","LL","MBG/CNBD-k",-11339.8729773485,"1.72791426554192","2.17488230270029"
"Salad...sauces","r","BG/NBD",0.546329723473017,"1.72791426554192","2.17488230270029"
"Salad...sauces","r","BG/CNBD-k",0.560783204330742,"1.72791426554192","2.17488230270029"
"Salad...sauces","r","MBG/NBD",1.27505547092909,"1.72791426554192","2.17488230270029"
"Salad...sauces","r","MBG/CNBD-k",1.59107110989571,"1.72791426554192","2.17488230270029"
"Salad...sauces","alpha","BG/NBD",4.93205133539241,"1.72791426554192","2.17488230270029"
"Salad...sauces","alpha","BG/CNBD-k",0.982588124329378,"1.72791426554192","2.17488230270029"
"Salad...sauces","alpha","MBG/NBD",8.40094566548832,"1.72791426554192","2.17488230270029"
"Salad...sauces","alpha","MBG/CNBD-k",2.03689642451615,"1.72791426554192","2.17488230270029"
"Salad...sauces","a","BG/NBD",0.124150132592165,"1.72791426554192","2.17488230270029"
"Salad...sauces","a","BG/CNBD-k",0.23244519594031,"1.72791426554192","2.17488230270029"
"Salad...sauces","a","MBG/NBD",0.121100040238109,"1.72791426554192","2.17488230270029"
"Salad...sauces","a","MBG/CNBD-k",0.235195971850787,"1.72791426554192","2.17488230270029"
"Salad...sauces","b","BG/NBD",2.49227550910653,"1.72791426554192","2.17488230270029"
"Salad...sauces","b","BG/CNBD-k",1.67811166592309,"1.72791426554192","2.17488230270029"
"Salad...sauces","b","MBG/NBD",0.378554689226282,"1.72791426554192","2.17488230270029"
"Salad...sauces","b","MBG/CNBD-k",0.582252915411456,"1.72791426554192","2.17488230270029"
"Salad...sauces","k","BG/NBD",1,"1.72791426554192","2.17488230270029"
"Salad...sauces","k","BG/CNBD-k",4,"1.72791426554192","2.17488230270029"
"Salad...sauces","k","MBG/NBD",1,"1.72791426554192","2.17488230270029"
"Salad...sauces","k","MBG/CNBD-k",4,"1.72791426554192","2.17488230270029"
"Salad...sauces","N","BG/NBD",1267,"1.72791426554192","2.17488230270029"
"Salad...sauces","N","BG/CNBD-k",1267,"1.72791426554192","2.17488230270029"
"Salad...sauces","N","MBG/NBD",1267,"1.72791426554192","2.17488230270029"
"Salad...sauces","N","MBG/CNBD-k",1267,"1.72791426554192","2.17488230270029"
"Saucen","MAE","BG/NBD",0.968181992067084,"1.56549689881341","1.63739673970198"
"Saucen","MAE","BG/CNBD-k",0.918266018199177,"1.56549689881341","1.63739673970198"
"Saucen","MAE","MBG/NBD",0.965804774462552,"1.56549689881341","1.63739673970198"
"Saucen","MAE","MBG/CNBD-k",0.907208630356107,"1.56549689881341","1.63739673970198"
"Saucen","RMSE","BG/NBD",3.63995353302129,"1.56549689881341","1.63739673970198"
"Saucen","RMSE","BG/CNBD-k",3.85035064510817,"1.56549689881341","1.63739673970198"
"Saucen","RMSE","MBG/NBD",4.0140188104873,"1.56549689881341","1.63739673970198"
"Saucen","RMSE","MBG/CNBD-k",4.31992893737697,"1.56549689881341","1.63739673970198"
"Saucen","BIAS","BG/NBD",-0.0478681806621767,"1.56549689881341","1.63739673970198"
"Saucen","BIAS","BG/CNBD-k",-0.211032412166421,"1.56549689881341","1.63739673970198"
"Saucen","BIAS","MBG/NBD",-0.115781412451668,"1.56549689881341","1.63739673970198"
"Saucen","BIAS","MBG/CNBD-k",-0.309974484976158,"1.56549689881341","1.63739673970198"
"Saucen","LL","BG/NBD",-4711.05229957949,"1.56549689881341","1.63739673970198"
"Saucen","LL","BG/CNBD-k",-4591.86946159167,"1.56549689881341","1.63739673970198"
"Saucen","LL","MBG/NBD",-4714.26952139758,"1.56549689881341","1.63739673970198"
"Saucen","LL","MBG/CNBD-k",-4591.13139152308,"1.56549689881341","1.63739673970198"
"Saucen","r","BG/NBD",0.277727387734778,"1.56549689881341","1.63739673970198"
"Saucen","r","BG/CNBD-k",0.275102896799679,"1.56549689881341","1.63739673970198"
"Saucen","r","MBG/NBD",0.50625240780846,"1.56549689881341","1.63739673970198"
"Saucen","r","MBG/CNBD-k",0.717629565550224,"1.56549689881341","1.63739673970198"
"Saucen","alpha","BG/NBD",6.36545772068045,"1.56549689881341","1.63739673970198"
"Saucen","alpha","BG/CNBD-k",2.39748113503307,"1.56549689881341","1.63739673970198"
"Saucen","alpha","MBG/NBD",8.12032085100327,"1.56549689881341","1.63739673970198"
"Saucen","alpha","MBG/CNBD-k",3.74363322306284,"1.56549689881341","1.63739673970198"
"Saucen","a","BG/NBD",0.474939508934677,"1.56549689881341","1.63739673970198"
"Saucen","a","BG/CNBD-k",0.64181256246566,"1.56549689881341","1.63739673970198"
"Saucen","a","MBG/NBD",0.712991085592167,"1.56549689881341","1.63739673970198"
"Saucen","a","MBG/CNBD-k",0.898643744975854,"1.56549689881341","1.63739673970198"
"Saucen","b","BG/NBD",1.58378445118428,"1.56549689881341","1.63739673970198"
"Saucen","b","BG/CNBD-k",1.46670821181791,"1.56549689881341","1.63739673970198"
"Saucen","b","MBG/NBD",1.65887608953424,"1.56549689881341","1.63739673970198"
"Saucen","b","MBG/CNBD-k",1.25520273594982,"1.56549689881341","1.63739673970198"
"Saucen","k","BG/NBD",1,"1.56549689881341","1.63739673970198"
"Saucen","k","BG/CNBD-k",2,"1.56549689881341","1.63739673970198"
"Saucen","k","MBG/NBD",1,"1.56549689881341","1.63739673970198"
"Saucen","k","MBG/CNBD-k",2,"1.56549689881341","1.63739673970198"
"Saucen","N","BG/NBD",1054,"1.56549689881341","1.63739673970198"
"Saucen","N","BG/CNBD-k",1054,"1.56549689881341","1.63739673970198"
"Saucen","N","MBG/NBD",1054,"1.56549689881341","1.63739673970198"
"Saucen","N","MBG/CNBD-k",1054,"1.56549689881341","1.63739673970198"
"Schalentier","MAE","BG/NBD",0.417848213248387,"1.31360584202179","1.39045355266576"
"Schalentier","MAE","BG/CNBD-k",0.397676422556897,"1.31360584202179","1.39045355266576"
"Schalentier","MAE","MBG/NBD",0.3820411795617,"1.31360584202179","1.39045355266576"
"Schalentier","MAE","MBG/CNBD-k",0.352111451190429,"1.31360584202179","1.39045355266576"
"Schalentier","RMSE","BG/NBD",0.689784811825107,"1.31360584202179","1.39045355266576"
"Schalentier","RMSE","BG/CNBD-k",0.692633121460414,"1.31360584202179","1.39045355266576"
"Schalentier","RMSE","MBG/NBD",0.694118977456151,"1.31360584202179","1.39045355266576"
"Schalentier","RMSE","MBG/CNBD-k",0.702308846783317,"1.31360584202179","1.39045355266576"
"Schalentier","BIAS","BG/NBD",0.0728399102778705,"1.31360584202179","1.39045355266576"
"Schalentier","BIAS","BG/CNBD-k",-0.0566606281103345,"1.31360584202179","1.39045355266576"
"Schalentier","BIAS","MBG/NBD",-0.130214857621612,"1.31360584202179","1.39045355266576"
"Schalentier","BIAS","MBG/CNBD-k",-0.307825061204719,"1.31360584202179","1.39045355266576"
"Schalentier","LL","BG/NBD",-590.230077057201,"1.31360584202179","1.39045355266576"
"Schalentier","LL","BG/CNBD-k",-583.09177836733,"1.31360584202179","1.39045355266576"
"Schalentier","LL","MBG/NBD",-589.664045412801,"1.31360584202179","1.39045355266576"
"Schalentier","LL","MBG/CNBD-k",-582.120568961219,"1.31360584202179","1.39045355266576"
"Schalentier","r","BG/NBD",0.191660514393163,"1.31360584202179","1.39045355266576"
"Schalentier","r","BG/CNBD-k",0.174940703003274,"1.31360584202179","1.39045355266576"
"Schalentier","r","MBG/NBD",1.11440901108171,"1.31360584202179","1.39045355266576"
"Schalentier","r","MBG/CNBD-k",1.00959166832522,"1.31360584202179","1.39045355266576"
"Schalentier","alpha","BG/NBD",6.3915048255031,"1.31360584202179","1.39045355266576"
"Schalentier","alpha","BG/CNBD-k",1.96742061002882,"1.31360584202179","1.39045355266576"
"Schalentier","alpha","MBG/NBD",15.165841374821,"1.31360584202179","1.39045355266576"
"Schalentier","alpha","MBG/CNBD-k",4.83705386704392,"1.31360584202179","1.39045355266576"
"Schalentier","a","BG/NBD",1.16635093407382,"1.31360584202179","1.39045355266576"
"Schalentier","a","BG/CNBD-k",1.34972203422403,"1.31360584202179","1.39045355266576"
"Schalentier","a","MBG/NBD",1.70993741768761,"1.31360584202179","1.39045355266576"
"Schalentier","a","MBG/CNBD-k",2.1202896274635,"1.31360584202179","1.39045355266576"
"Schalentier","b","BG/NBD",1.55948989419136,"1.31360584202179","1.39045355266576"
"Schalentier","b","BG/CNBD-k",1.3760033005561,"1.31360584202179","1.39045355266576"
"Schalentier","b","MBG/NBD",1.17118005421806,"1.31360584202179","1.39045355266576"
"Schalentier","b","MBG/CNBD-k",1.33926436157258,"1.31360584202179","1.39045355266576"
"Schalentier","k","BG/NBD",1,"1.31360584202179","1.39045355266576"
"Schalentier","k","BG/CNBD-k",2,"1.31360584202179","1.39045355266576"
"Schalentier","k","MBG/NBD",1,"1.31360584202179","1.39045355266576"
"Schalentier","k","MBG/CNBD-k",2,"1.31360584202179","1.39045355266576"
"Schalentier","N","BG/NBD",213,"1.31360584202179","1.39045355266576"
"Schalentier","N","BG/CNBD-k",213,"1.31360584202179","1.39045355266576"
"Schalentier","N","MBG/NBD",213,"1.31360584202179","1.39045355266576"
"Schalentier","N","MBG/CNBD-k",213,"1.31360584202179","1.39045355266576"
"Schokobrotaufstrich","MAE","BG/NBD",0.772224542233091,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","MAE","BG/CNBD-k",0.721651886635376,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","MAE","MBG/NBD",0.750987147789943,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","MAE","MBG/CNBD-k",0.674442533183248,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","RMSE","BG/NBD",1.56005590642863,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","RMSE","BG/CNBD-k",1.6100768001389,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","RMSE","MBG/NBD",1.61976087521431,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","RMSE","MBG/CNBD-k",1.70557410818731,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","BIAS","BG/NBD",0.0123206491142557,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","BIAS","BG/CNBD-k",-0.177145867972321,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","BIAS","MBG/NBD",-0.0581681506463205,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","BIAS","MBG/CNBD-k",-0.295880143863479,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","LL","BG/NBD",-3173.87347689085,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","LL","BG/CNBD-k",-3083.64196283895,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","LL","MBG/NBD",-3173.57605889244,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","LL","MBG/CNBD-k",-3077.09977791618,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","r","BG/NBD",0.269604013288036,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","r","BG/CNBD-k",0.260023218628148,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","r","MBG/NBD",0.65137691463678,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","r","MBG/CNBD-k",0.994572216443259,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","alpha","BG/NBD",7.15331819503563,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","alpha","BG/CNBD-k",1.55398162485748,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","alpha","MBG/NBD",10.417842101152,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","alpha","MBG/CNBD-k",3.06481988833731,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","a","BG/NBD",0.769097028899423,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","a","BG/CNBD-k",1.00536400695222,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","a","MBG/NBD",0.911641732635116,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","a","MBG/CNBD-k",1.19350029226134,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","b","BG/NBD",2.18956798182564,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","b","BG/CNBD-k",1.78344142979981,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","b","MBG/NBD",1.43753421713008,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","b","MBG/CNBD-k",1.15552952838297,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","k","BG/NBD",1,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","k","BG/CNBD-k",3,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","k","MBG/NBD",1,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","k","MBG/CNBD-k",3,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","N","BG/NBD",792,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","N","BG/CNBD-k",792,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","N","MBG/NBD",792,"1.81369930125533","1.91137901619148"
"Schokobrotaufstrich","N","MBG/CNBD-k",792,"1.81369930125533","1.91137901619148"
"Schokoladenspezialitaeten","MAE","BG/NBD",1.03329222954739,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","MAE","BG/CNBD-k",0.989381404137414,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","MAE","MBG/NBD",0.990066398111476,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","MAE","MBG/CNBD-k",0.908313945185622,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","RMSE","BG/NBD",2.04869933377331,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","RMSE","BG/CNBD-k",2.0193363022577,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","RMSE","MBG/NBD",1.98137149783113,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","RMSE","MBG/CNBD-k",1.91397191610189,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","BIAS","BG/NBD",0.154550561762641,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","BIAS","BG/CNBD-k",0.0925072908075276,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","BIAS","MBG/NBD",0.0889832293178108,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","BIAS","MBG/CNBD-k",-0.0436864580471806,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","LL","BG/NBD",-4206.61000567655,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","LL","BG/CNBD-k",-4110.19704952104,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","LL","MBG/NBD",-4205.65384510044,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","LL","MBG/CNBD-k",-4105.46999421771,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","r","BG/NBD",0.31040055023365,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","r","BG/CNBD-k",0.302029480544125,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","r","MBG/NBD",0.706703200298582,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","r","MBG/CNBD-k",0.935192786095344,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","alpha","BG/NBD",6.17281464675562,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","alpha","BG/CNBD-k",2.27062888563392,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","alpha","MBG/NBD",9.14685845046301,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","alpha","MBG/CNBD-k",4.19598626007886,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","a","BG/NBD",0.453630665504509,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","a","BG/CNBD-k",0.533170422522612,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","a","MBG/NBD",0.558488061702525,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","a","MBG/CNBD-k",0.707722160121396,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","b","BG/NBD",1.77286947903667,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","b","BG/CNBD-k",1.3925192148268,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","b","MBG/NBD",1.06898428726962,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","b","MBG/CNBD-k",0.948804625377668,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","k","BG/NBD",1,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","k","BG/CNBD-k",2,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","k","MBG/NBD",1,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","k","MBG/CNBD-k",2,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","N","BG/NBD",802,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","N","BG/CNBD-k",802,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","N","MBG/NBD",802,"1.7682787435517","1.90747008781012"
"Schokoladenspezialitaeten","N","MBG/CNBD-k",802,"1.7682787435517","1.90747008781012"
"Schokoraspel","MAE","BG/NBD",0.687618714203435,"1.72212948958511","2.03591279381273"
"Schokoraspel","MAE","BG/CNBD-k",0.509056954164508,"1.72212948958511","2.03591279381273"
"Schokoraspel","MAE","MBG/NBD",0.590696476086103,"1.72212948958511","2.03591279381273"
"Schokoraspel","MAE","MBG/CNBD-k",0.552257241142508,"1.72212948958511","2.03591279381273"
"Schokoraspel","RMSE","BG/NBD",2.69031842639373,"1.72212948958511","2.03591279381273"
"Schokoraspel","RMSE","BG/CNBD-k",2.24968037310991,"1.72212948958511","2.03591279381273"
"Schokoraspel","RMSE","MBG/NBD",1.78553102826564,"1.72212948958511","2.03591279381273"
"Schokoraspel","RMSE","MBG/CNBD-k",2.92379216413996,"1.72212948958511","2.03591279381273"
"Schokoraspel","BIAS","BG/NBD",0.372996720524376,"1.72212948958511","2.03591279381273"
"Schokoraspel","BIAS","BG/CNBD-k",-0.295748239057136,"1.72212948958511","2.03591279381273"
"Schokoraspel","BIAS","MBG/NBD",0.247784536749703,"1.72212948958511","2.03591279381273"
"Schokoraspel","BIAS","MBG/CNBD-k",-0.387510308655186,"1.72212948958511","2.03591279381273"
"Schokoraspel","LL","BG/NBD",-633.808065296575,"1.72212948958511","2.03591279381273"
"Schokoraspel","LL","BG/CNBD-k",-597.428348245636,"1.72212948958511","2.03591279381273"
"Schokoraspel","LL","MBG/NBD",-635.208663029788,"1.72212948958511","2.03591279381273"
"Schokoraspel","LL","MBG/CNBD-k",-598.826331423802,"1.72212948958511","2.03591279381273"
"Schokoraspel","r","BG/NBD",0.111489469915176,"1.72212948958511","2.03591279381273"
"Schokoraspel","r","BG/CNBD-k",0.123068194393035,"1.72212948958511","2.03591279381273"
